,number,treatment,environment,language,version,display,sonority_avg,place_avg,voice_avg
0,79.0,-DJ-,V_V,GAS OCC,b,j,0.16666666666666666,-2.0,127.5
0,79.0,-DJ-,V_V,BAL,b,ʒ,1.0,-1.25,127.5
0,80.0,-CJ-,Vˈ_V,ARG,b,θ,1.0,0.0,255.0
0,80.0,-CJ-,Vˈ_V,ASL,b,θ,1.0,0.0,255.0
0,80.0,-CJ-,Vˈ_V,BAL,b,s̠,1.0,-0.75,255.0
0,80.0,-CJ-,Vˈ_V,BR POR,b,s,1.0,-0.5,255.0
0,80.0,-CJ-,Vˈ_V,CAM,b,t̠t̠͡ʃ,1.875,-1.25,255.0
0,80.0,-CJ-,Vˈ_V,ABR,b,t̠t̠͡ʃ,1.875,-1.25,255.0
0,80.0,-CJ-,Vˈ_V,AMR ESP,b,s,1.0,-0.5,255.0
0,80.0,-CJ-,Vˈ_V,AND ESP,b,s̟,1.0,-0.16666666666666663,255.0
0,80.0,-CJ-,Vˈ_V,ARO,b,t͡s̪,1.5,-0.33333333333333337,255.0
0,80.0,-CJ-,Vˈ_V,QBC FRA,b,s̪,1.0,-0.33333333333333337,255.0
0,80.0,-CJ-,Vˈ_V,ROM,b,t͡s̪,1.5,-0.33333333333333337,255.0
0,80.0,-CJ-,Vˈ_V,ROM,c,t̠͡ʃ,1.5,-1.25,255.0
0,80.0,-CJ-,Vˈ_V,SCN,b,tt͡s,1.875,-0.5,255.0
0,80.0,-CJ-,Vˈ_V,VAL,b,s̠,1.0,-0.75,255.0
0,80.0,-CJ-,Vˈ_V,LAT,b,kj,2.1666666666666665,-2.5,127.5
0,80.0,-CJ-,Vˈ_V,OCC,b,s̠,1.0,-0.75,255.0
0,80.0,-CJ-,Vˈ_V,CAS ESP,b,θ,1.0,0.0,255.0
0,80.0,-CJ-,Vˈ_V,EU FRA,b,s̪,1.0,-0.33333333333333337,255.0
0,80.0,-CJ-,Vˈ_V,CAT,b,s̠,1.0,-0.75,255.0
0,80.0,-CJ-,Vˈ_V,GAL,b,θ(s),1.0,-0.16666666666666663,255.0
0,80.0,-CJ-,Vˈ_V,GAS OCC,b,s̠,1.0,-0.75,255.0
0,80.0,-CJ-,Vˈ_V,ITA,b,t̠t̠͡ʃ,1.875,-1.25,255.0
0,80.0,-CJ-,Vˈ_V,EU POR,b,s(s̪),1.0,-0.45833333333333337,255.0
0,80.0,-CJ-,Vˈ_V,PGL,b,tt͡s,1.875,-0.5,255.0
0,81.0,-CJ-,ˈV_V,LAT,b,kj,2.1666666666666665,-2.5,127.5
0,81.0,-CJ-,ˈV_V,ROM,b,t͡s̪,1.5,-0.33333333333333337,255.0
0,81.0,-CJ-,ˈV_V,QBC FRA,b,s̪,1.0,-0.33333333333333337,255.0
0,81.0,-CJ-,ˈV_V,PGL,b,tt͡s,1.875,-0.5,255.0
0,81.0,-CJ-,ˈV_V,OCC,b,s̠,1.0,-0.75,255.0
0,81.0,-CJ-,ˈV_V,VAL,b,s̠,1.0,-0.75,255.0
0,81.0,-CJ-,ˈV_V,SCN,b,tt͡s,1.875,-0.5,255.0
0,81.0,-CJ-,ˈV_V,ABR,b,t̠t̠͡ʃ,1.875,-1.25,255.0
0,81.0,-CJ-,ˈV_V,ITA,b,t̠t̠͡ʃ,1.875,-1.25,255.0
0,81.0,-CJ-,ˈV_V,GAS OCC,b,s̠,1.0,-0.75,255.0
0,81.0,-CJ-,ˈV_V,GAL,b,θ(s),1.0,-0.16666666666666663,255.0
0,81.0,-CJ-,ˈV_V,EU FRA,b,s̪,1.0,-0.33333333333333337,255.0
0,81.0,-CJ-,ˈV_V,EU POR,b,s(s̪),1.0,-0.45833333333333337,255.0
0,81.0,-CJ-,ˈV_V,CAT,b,s̠,1.0,-0.75,255.0
0,81.0,-CJ-,ˈV_V,CAS ESP,b,θ,1.0,0.0,255.0
0,81.0,-CJ-,ˈV_V,CAM,b,t̠t̠͡ʃ,1.875,-1.25,255.0
0,81.0,-CJ-,ˈV_V,BR POR,b,s,1.0,-0.5,255.0
0,81.0,-CJ-,ˈV_V,BAL,b,s̠,1.0,-0.75,255.0
0,81.0,-CJ-,ˈV_V,ASL,b,θ,1.0,0.0,255.0
0,81.0,-CJ-,ˈV_V,ARO,b,t͡s̪,1.5,-0.33333333333333337,255.0
0,81.0,-CJ-,ˈV_V,ARG,b,θ,1.0,0.0,255.0
0,81.0,-CJ-,ˈV_V,AND ESP,b,s̟,1.0,-0.16666666666666663,255.0
0,81.0,-CJ-,ˈV_V,AMR ESP,b,s,1.0,-0.5,255.0
0,82.0,-GJ-,V_V,GAL,b,ʃ,1.0,-1.25,255.0
0,82.0,-GJ-,V_V,GAL,c,j~,0.0833333333333333,-2.0,191.25
0,82.0,-GJ-,V_V,GAS OCC,b,j,0.16666666666666666,-2.0,127.5
0,82.0,-GJ-,V_V,GAS OCC,c,ʒ,1.0,-1.25,127.5
0,82.0,-GJ-,V_V,ITA,b,dd͡z,1.875,-0.5,127.5
0,82.0,-GJ-,V_V,ITA,c,d̠d̠͡ʒ,1.875,-1.25,127.5
0,82.0,-GJ-,V_V,OCC,c,̠d̠͡ʒ(d͡z̠),1.5,-1.0833333333333333,127.5
0,82.0,-GJ-,V_V,QBC FRA,b,j,0.16666666666666666,-2.0,127.5
0,82.0,-GJ-,V_V,LAT,b,ɡj,2.1666666666666665,-2.5,0.0
0,82.0,-GJ-,V_V,OCC,b,j,0.16666666666666666,-2.0,127.5
0,82.0,-GJ-,V_V,CAS ESP,c,j~,0.0833333333333333,-2.0,191.25
0,82.0,-GJ-,V_V,CAT,b,j,0.16666666666666666,-2.0,127.5
0,82.0,-GJ-,V_V,CAT,c,ʒ,1.0,-1.25,127.5
0,82.0,-GJ-,V_V,EU FRA,b,j,0.16666666666666666,-2.0,127.5
0,82.0,-GJ-,V_V,AMR ESP,b,j~,0.0833333333333333,-2.0,191.25
0,82.0,-GJ-,V_V,AMR ESP,c,ʝ,1.0,-2.0,127.5
0,82.0,-GJ-,V_V,AND ESP,b,ʝ,1.0,-2.0,127.5
0,82.0,-GJ-,V_V,AND ESP,c,j~,0.0833333333333333,-2.0,191.25
0,82.0,-GJ-,V_V,ARG,b,ʝ,1.0,-2.0,127.5
0,82.0,-GJ-,V_V,VAL,c,d̠͡ʒ,1.5,-1.25,127.5
0,82.0,-GJ-,V_V,VAL,b,j,0.16666666666666666,-2.0,127.5
0,82.0,-GJ-,V_V,ROM,b,j~,0.0833333333333333,-2.0,191.25
0,82.0,-GJ-,V_V,EU POR,b,j~,0.0833333333333333,-2.0,191.25
0,82.0,-GJ-,V_V,EU POR,c,ʒ,1.0,-1.25,127.5
0,82.0,-GJ-,V_V,BR POR,c,ʒ,1.0,-1.25,127.5
0,82.0,-GJ-,V_V,CAS ESP,b,ʝ,1.0,-2.0,127.5
0,82.0,-GJ-,V_V,BAL,c,ʒ,1.0,-1.25,127.5
0,82.0,-GJ-,V_V,ARG,c,j~,0.0833333333333333,-2.0,191.25
0,82.0,-GJ-,V_V,ASL,b,ʝ~ʃ,1.0,-1.625,191.25
0,82.0,-GJ-,V_V,BAL,b,j,0.16666666666666666,-2.0,127.5
0,82.0,-GJ-,V_V,BR POR,b,j~,0.0833333333333333,-2.0,191.25
0,83.0,-VJ-,V_V,BAL,c,wʒ,1.1666666666666667,-0.25,0.0
0,83.0,-VJ-,V_V,VAL,c,wd̠͡ʒ,1.6666666666666667,-0.25,0.0
0,83.0,-VJ-,V_V,VAL,b,vj~β̞,0.7083333333333333,0.375,63.75
0,83.0,-VJ-,V_V,ROM,b,jb,2.1666666666666665,0.5,0.0
0,83.0,-VJ-,V_V,QBC FRA,b,ʒ,1.0,1.0,127.5
0,83.0,-VJ-,V_V,LAT,b,wj~βj,0.75,-0.25,0.0
0,83.0,-VJ-,V_V,ITA,b,bbj,2.6666666666666665,0.5,0.0
0,83.0,-VJ-,V_V,GAL,b,β̞j,0.41666666666666663,0.5,0.0
0,83.0,-VJ-,V_V,EU POR,b,jv(β),1.0833333333333333,0.3125,63.75
0,83.0,-VJ-,V_V,EU FRA,b,ʒ,1.0,1.0,127.5
0,83.0,-VJ-,V_V,CAT,c,wʒ,1.1666666666666667,-0.25,0.0
0,83.0,-VJ-,V_V,CAT,b,βj~β̞,0.7083333333333333,0.5,63.75
0,83.0,-VJ-,V_V,CAS ESP,b,β̞j,0.41666666666666663,0.5,0.0
0,83.0,-VJ-,V_V,BR POR,b,jv~v,1.0833333333333333,0.25,63.75
0,83.0,-VJ-,V_V,AMR ESP,b,β̞j,0.41666666666666663,0.5,0.0
0,83.0,-VJ-,V_V,AND ESP,b,β̞j,0.41666666666666663,0.5,0.0
0,83.0,-VJ-,V_V,ARG,b,j,0.3333333333333333,-2.0,0.0
0,83.0,-VJ-,V_V,BAL,b,vj~v,1.0833333333333333,0.25,63.75
0,83.0,-VJ-,V_V,ASL,b,β̞j,0.41666666666666663,0.5,0.0
0,83.5,-FJ-,V_V,GAL,b,fj,1.1666666666666667,0.25,127.5
0,83.5,-FJ-,V_V,GAS OCC,b,fj,1.1666666666666667,0.25,127.5
0,83.5,-FJ-,V_V,QBC FRA,b,fj~f,1.0833333333333333,0.25,191.25
0,83.5,-FJ-,V_V,ROM,b,jf,1.1666666666666667,0.25,127.5
0,83.5,-FJ-,V_V,LAT,b,ɸj~fj,1.1666666666666667,0.375,127.5
0,83.5,-FJ-,V_V,ITA,b,ffj,1.4166666666666667,0.25,127.5
0,83.5,-FJ-,V_V,EU POR,b,jf,1.1666666666666667,0.25,127.5
0,83.5,-FJ-,V_V,EU FRA,b,fj~f,1.0833333333333333,0.25,191.25
0,83.5,-FJ-,V_V,CAT,b,fj~f,1.0833333333333333,0.25,191.25
0,83.5,-FJ-,V_V,CAS ESP,b,fj,1.1666666666666667,0.25,127.5
0,83.5,-FJ-,V_V,BR POR,b,jf,1.1666666666666667,0.25,127.5
0,83.5,-FJ-,V_V,BAL,b,fj~f,1.0833333333333333,0.25,191.25
0,83.5,-FJ-,V_V,VAL,b,fj~f,1.0833333333333333,0.25,191.25
0,83.5,-FJ-,V_V,OCC,b,fj,1.1666666666666667,0.25,127.5
0,83.5,-FJ-,V_V,AND ESP,b,fj,1.1666666666666667,0.25,127.5
0,83.5,-FJ-,V_V,AMR ESP,b,fj,1.1666666666666667,0.25,127.5
0,84.0,-SJ-,V_V,ABR,b,ʃ,1.0,-1.25,255.0
0,84.0,-SJ-,V_V,ITA,b,ʃ~d̠͡ʒ,1.25,-1.25,191.25
0,84.0,-SJ-,V_V,EU FRA,b,z̪,1.0,-0.33333333333333337,127.5
0,84.0,-SJ-,V_V,EU POR,b,jʒ,1.1666666666666667,-1.25,0.0
0,84.0,-SJ-,V_V,GAL,b,s̠,1.0,-0.6875,255.0
0,84.0,-SJ-,V_V,GAL,c,jʃ,1.1666666666666667,-1.25,127.5
0,84.0,-SJ-,V_V,CAS ESP,b,s̠~θ,1.0,-0.375,255.0
0,84.0,-SJ-,V_V,CAM,b,s,1.0,-0.5,255.0
0,84.0,-SJ-,V_V,BR POR,c,z,1.0,-0.5,127.5
0,84.0,-SJ-,V_V,BR POR,b,jʒ,1.1666666666666667,-1.25,0.0
0,84.0,-SJ-,V_V,BAL,b,z̠,1.0,-0.75,127.5
0,84.0,-SJ-,V_V,ARO,b,ʃ,1.0,-1.25,255.0
0,84.0,-SJ-,V_V,AND ESP,b,s̟,1.0,-0.16666666666666663,255.0
0,84.0,-SJ-,V_V,AMR ESP,b,s,1.0,-0.5,255.0
0,84.0,-SJ-,V_V,ROM,b,ʃ,1.0,-1.25,255.0
0,84.0,-SJ-,V_V,QBC FRA,b,z̪,1.0,-0.33333333333333337,127.5
0,84.0,-SJ-,V_V,VAL,b,z̠,1.0,-0.75,127.5
0,84.0,-SJ-,V_V,SCN,b,s,1.0,-0.5,255.0
0,84.0,-SJ-,V_V,PGL,b,s,1.0,-0.5,255.0
0,84.0,-SJ-,V_V,LAT,b,s̠j,1.1666666666666667,-0.75,127.5
0,84.0,-SJ-,V_V,EU POR,c,z(z̠),1.0,-0.5625,127.5
0,84.0,-SJ-,V_V,CAT,b,z̠,1.0,-0.75,127.5
0,85.0,-MJ-,V_V,CAS ESP,b,mj,0.9166666666666666,0.5,0.0
0,85.0,-MJ-,V_V,CAT,b,mj~m,0.8333333333333333,0.5,63.75
0,85.0,-MJ-,V_V,ITA,b,mmj,1.1041666666666667,0.5,0.0
0,85.0,-MJ-,V_V,BAL,b,mj~m,0.8333333333333333,0.5,63.75
0,85.0,-MJ-,V_V,BR POR,b,jm~m,0.8333333333333333,0.5,63.75
0,85.0,-MJ-,V_V,EU POR,b,jm~m,0.8333333333333333,0.5,63.75
0,85.0,-MJ-,V_V,VAL,b,mj~m,0.8333333333333333,0.5,63.75
0,85.0,-MJ-,V_V,ROM,b,jm,0.9166666666666666,0.5,0.0
0,85.0,-MJ-,V_V,EU FRA,b,◌̃ʒ,1.375,0.125,0.0
0,85.0,-MJ-,V_V,LAT,b,mj,0.9166666666666666,0.5,0.0
0,85.0,-MJ-,V_V,AND ESP,b,mj,0.9166666666666666,0.5,0.0
0,85.0,-MJ-,V_V,AMR ESP,b,mj,0.9166666666666666,0.5,0.0
0,86.0,-NJ-,V_V,EU FRA,b,ȵ~ɲ,0.75,-1.5,127.5
0,86.0,-NJ-,V_V,FUR,b,ȵ,1.5,0.0,0.0
0,86.0,-NJ-,V_V,OCC,b,n̪ʲ~ȵ,0.75,-0.625,127.5
0,86.0,-NJ-,V_V,QBC FRA,b,ȵ~ɲ,0.75,-1.5,127.5
0,86.0,-NJ-,V_V,BAL,b,ȵ~ɲ,0.75,-1.5,127.5
0,86.0,-NJ-,V_V,AMR ESP,b,n̪ʲ~ȵ,0.75,-0.625,127.5
0,86.0,-NJ-,V_V,AND ESP,b,n̪ʲ~ȵ,0.75,-0.625,127.5
0,86.0,-NJ-,V_V,ARO,b,ɲ,0.75,-2.0,127.5
0,86.0,-NJ-,V_V,CAS ESP,b,n̪ʲ~ȵ,0.75,-0.625,127.5
0,86.0,-NJ-,V_V,BR POR,b,◌̃j̃,0.8333333333333333,-0.625,0.0
0,86.0,-NJ-,V_V,LAT,b,nj,0.9166666666666666,-0.625,0.0
0,86.0,-NJ-,V_V,CAT,b,ȵ~ɲ,0.75,-1.5,127.5
0,86.0,-NJ-,V_V,ITA,b,n̪ʲː~ȵȵ,0.9375,-0.625,127.5
0,86.0,-NJ-,V_V,GAS OCC,b,n̪ʲ~ȵ,0.75,-0.625,127.5
0,86.0,-NJ-,V_V,EU POR,b,n̪ʲ~ȵ,0.75,-0.625,127.5
0,86.0,-NJ-,V_V,EU FRA,c,◌̃ʒ,1.375,0.125,0.0
0,86.0,-NJ-,V_V,ROM,b,j~,0.0833333333333333,-1.5,191.25
0,86.0,-NJ-,V_V,VAL,b,ȵ~ɲ,0.75,-1.5,127.5
0,86.0,-NJ-,V_V,RMH,b,ȵ,1.5,0.0,0.0
0,86.0,-NJ-,V_V,QBC FRA,c,◌̃ʒ,1.375,0.125,0.0
0,87.0,-RJ-,V_V,BR POR,b,jɾ,0.6666666666666666,-0.625,0.0
0,87.0,-RJ-,V_V,CAT,b,ɾ,0.5,-0.625,127.5
0,87.0,-RJ-,V_V,CAS ESP,b,ɾ,0.5,-0.625,127.5
0,87.0,-RJ-,V_V,CAM,b,ɾ,0.5,-0.625,127.5
0,87.0,-RJ-,V_V,AND ESP,b,ɾ,0.5,-0.625,127.5
0,87.0,-RJ-,V_V,BAL,b,ɾ,0.5,-0.625,127.5
0,87.0,-RJ-,V_V,GAL,b,jɾ,0.6666666666666666,-0.625,0.0
0,87.0,-RJ-,V_V,EU POR,b,jɾ,0.6666666666666666,-0.625,0.0
0,87.0,-RJ-,V_V,VAL,b,ɾ,0.5,-0.625,127.5
0,87.0,-RJ-,V_V,SCN,b,ɾ,0.5,-0.625,127.5
0,87.0,-RJ-,V_V,EU FRA,b,ʁ(ʀ),0.875,-3.0,127.5
0,87.0,-RJ-,V_V,ROM,b,ɾ̪,0.5,-0.16666666666666663,127.5
0,87.0,-RJ-,V_V,LAT,b,ɾj,0.6666666666666666,-0.625,0.0
0,87.0,-RJ-,V_V,ITA,b,j,0.16666666666666666,-0.625,127.5
0,87.0,-RJ-,V_V,QBC FRA,b,ʁ(ʀ),0.875,-3.0,127.5
0,87.0,-RJ-,V_V,PGL,b,ɾ,0.5,-0.625,127.5
0,87.0,-RJ-,V_V,ABR,b,ɾ,0.5,-0.625,127.5
0,87.0,-RJ-,V_V,AMR ESP,b,ɾ,0.5,-0.625,127.5
0,88.0,-LJ-,i_V,AMR ESP,b,h,1.0,-4.0,127.5
0,88.0,-LJ-,i_V,AND ESP,b,h,1.0,-4.0,127.5
0,88.0,-LJ-,i_V,EU FRA,b,j,0.16666666666666666,-2.0,127.5
0,88.0,-LJ-,i_V,CAT,b,ȴ[ʎ̟],0.375,-1.0,127.5
0,88.0,-LJ-,i_V,CAM,b,ȴȴ[ʎ̟ʎ̟],0.46875,-1.0,127.5
0,88.0,-LJ-,i_V,BR POR,b,ȴ[ʎ̟],0.375,-1.0,127.5
0,88.0,-LJ-,i_V,BAL,b,j,0.16666666666666666,-2.0,127.5
0,88.0,-LJ-,i_V,CAS ESP,b,x,1.0,-2.5,255.0
0,88.0,-LJ-,i_V,VAL,b,ȴ[ʎ̟],0.375,-1.0,127.5
0,88.0,-LJ-,i_V,ROM,b,j~,0.0833333333333333,-2.0,191.25
0,88.0,-LJ-,i_V,EU POR,b,ȴ[ʎ̟],0.375,-1.0,127.5
0,88.0,-LJ-,i_V,ITA,b,ȴȴ[ʎ̟ʎ̟],0.46875,-1.0,127.5
0,88.0,-LJ-,i_V,QBC FRA,b,j,0.16666666666666666,-2.0,127.5
0,88.0,-LJ-,i_V,LAT,b,l̪ʲj,0.5416666666666666,-1.0833333333333333,0.0
0,89.0,-LJ-,"{a,e,o,u}_V",ITA,b,ȴȴ[ʎ̟ʎ̟],0.46875,-1.0,127.5
0,89.0,-LJ-,"{a,e,o,u}_V",EU POR,b,ȴ[ʎ̟],0.375,-1.0,127.5
0,89.0,-LJ-,"{a,e,o,u}_V",EU FRA,b,j,0.16666666666666666,-2.0,127.5
0,89.0,-LJ-,"{a,e,o,u}_V",AMR ESP,b,h,1.0,-4.0,127.5
0,89.0,-LJ-,"{a,e,o,u}_V",CAT,b,ȴ[ʎ̟],0.375,-1.0,127.5
0,89.0,-LJ-,"{a,e,o,u}_V",QBC FRA,b,j,0.16666666666666666,-2.0,127.5
0,89.0,-LJ-,"{a,e,o,u}_V",LAT,b,l̪ʲj,0.5416666666666666,-1.0833333333333333,0.0
0,89.0,-LJ-,"{a,e,o,u}_V",CAS ESP,b,x,1.0,-2.5,255.0
0,89.0,-LJ-,"{a,e,o,u}_V",CAM,b,ȴȴ[ʎ̟ʎ̟],0.46875,-1.0,127.5
0,89.0,-LJ-,"{a,e,o,u}_V",BR POR,b,ȴ[ʎ̟],0.375,-1.0,127.5
0,89.0,-LJ-,"{a,e,o,u}_V",BAL,b,j,0.16666666666666666,-2.0,127.5
0,89.0,-LJ-,"{a,e,o,u}_V",VAL,b,ȴ[ʎ̟],0.375,-1.0,127.5
0,89.0,-LJ-,"{a,e,o,u}_V",ROM,b,j,0.16666666666666666,-2.0,127.5
0,89.0,-LJ-,"{a,e,o,u}_V",AND ESP,b,h,1.0,-4.0,127.5
0,90.0,-PP-,V_V,ASL,1.0,p,4.0,3.0,255.0
0,90.0,-PP-,V_V,ITA,1.0,pp,5.0,3.0,255.0
0,90.0,-PP-,V_V,EU POR,1.0,p,4.0,3.0,255.0
0,90.0,-PP-,V_V,GAL,1.0,p,4.0,3.0,255.0
0,90.0,-PP-,V_V,EU FRA,1.0,p,4.0,3.0,255.0
0,90.0,-PP-,V_V,AMR ESP,1.0,p,4.0,3.0,255.0
0,90.0,-PP-,V_V,ABR,1.0,pp,5.0,3.0,255.0
0,90.0,-PP-,V_V,CAT,1.0,p,4.0,3.0,255.0
0,90.0,-PP-,V_V,OCC,1.0,p,4.0,3.0,255.0
0,90.0,-PP-,V_V,BAL,1.0,p,4.0,3.0,255.0
0,90.0,-PP-,V_V,BR POR,1.0,p,4.0,3.0,255.0
0,90.0,-PP-,V_V,ROM,1.0,p,4.0,3.0,255.0
0,90.0,-PP-,V_V,SCN,1.0,pp,5.0,3.0,255.0
0,90.0,-PP-,V_V,ARG,1.0,p,4.0,3.0,255.0
0,90.0,-PP-,V_V,AND ESP,1.0,p,4.0,3.0,255.0
0,90.0,-PP-,V_V,PGL,1.0,pp,5.0,3.0,255.0
0,90.0,-PP-,V_V,VAL,1.0,p,4.0,3.0,255.0
0,90.0,-PP-,V_V,GAS OCC,1.0,p,4.0,3.0,255.0
0,90.0,-PP-,V_V,CAS ESP,1.0,p,4.0,3.0,255.0
0,90.0,-PP-,V_V,CAM,1.0,pp,5.0,3.0,255.0
0,90.0,-PP-,V_V,LAT,1.0,pp,5.0,3.0,255.0
0,91.0,-BB-,V_V,EU POR,1.0,β,2.0,3.0,0.0
0,91.0,-BB-,V_V,ARG,1.0,β̞,0.5,3.0,0.0
0,91.0,-BB-,V_V,ASL,1.0,β̞,0.5,3.0,0.0
0,91.0,-BB-,V_V,BAL,1.0,b~β,3.0,3.0,0.0
0,91.0,-BB-,V_V,AND ESP,1.0,β̞,0.5,3.0,0.0
0,91.0,-BB-,V_V,ROM,1.0,b,4.0,3.0,0.0
0,91.0,-BB-,V_V,CAT,1.0,β~β̞,1.25,3.0,0.0
0,91.0,-BB-,V_V,CAS ESP,1.0,β̞,0.5,3.0,0.0
0,91.0,-BB-,V_V,QBC FRA,1.0,b,4.0,3.0,0.0
0,91.0,-BB-,V_V,EU FRA,1.0,b,4.0,3.0,0.0
0,91.0,-BB-,V_V,VAL,1.0,b~β̞,2.25,3.0,0.0
0,91.0,-BB-,V_V,ITA,1.0,bb(b),4.666666666666667,3.0,0.0
0,91.0,-BB-,V_V,BR POR,1.0,b,4.0,3.0,0.0
0,91.0,-BB-,V_V,GAL,1.0,β̞,0.5,3.0,0.0
0,91.0,-BB-,V_V,AMR ESP,1.0,β̞,0.5,3.0,0.0
0,91.0,-BB-,V_V,LAT,1.0,bb,5.0,3.0,0.0
0,92.0,-TT-,V_V,ASL,1.0,t̪,4.0,1.6666666666666667,255.0
0,92.0,-TT-,V_V,AMR ESP,1.0,t̪,4.0,1.6666666666666667,255.0
0,92.0,-TT-,V_V,GAS OCC,1.0,t̪,4.0,1.6666666666666667,255.0
0,92.0,-TT-,V_V,ARG,1.0,t̪,4.0,1.6666666666666667,255.0
0,92.0,-TT-,V_V,BAL,1.0,t̪,4.0,1.6666666666666667,255.0
0,92.0,-TT-,V_V,CAS ESP,1.0,t̪,4.0,1.6666666666666667,255.0
0,92.0,-TT-,V_V,AND ESP,1.0,t̪,4.0,1.6666666666666667,255.0
0,92.0,-TT-,V_V,BR POR,1.0,t̪,4.0,1.6666666666666667,255.0
0,92.0,-TT-,V_V,BR POR,2.0,t̠͡ʃ,3.0,-0.5,255.0
0,92.0,-TT-,V_V,GAL,1.0,t̪,4.0,1.6666666666666667,255.0
0,92.0,-TT-,V_V,EU POR,1.0,t̪,4.0,1.6666666666666667,255.0
0,92.0,-TT-,V_V,EU FRA,1.0,t̪,4.0,1.6666666666666667,255.0
0,92.0,-TT-,V_V,CAT,1.0,t̪,4.0,1.6666666666666667,255.0
0,92.0,-TT-,V_V,ITA,1.0,t̪t̪,5.0,1.6666666666666667,255.0
0,92.0,-TT-,V_V,LAT,1.0,t̪t̪,5.0,1.6666666666666667,255.0
0,92.0,-TT-,V_V,QBC FRA,1.0,t̪,4.0,1.6666666666666667,255.0
0,92.0,-TT-,V_V,VAL,1.0,t̪,4.0,1.6666666666666667,255.0
0,92.0,-TT-,V_V,ROM,2.0,t͡s,3.0,1.0,255.0
0,92.0,-TT-,V_V,ROM,1.0,t̪,4.0,1.6666666666666667,255.0
0,92.0,-TT-,V_V,OCC,1.0,t̪,4.0,1.6666666666666667,255.0
0,93.0,-DD-,V_V,BAL,1.0,d̪~ð,3.0,1.8333333333333333,0.0
0,93.0,-DD-,V_V,ASL,1.0,ð̞,0.5,1.8333333333333333,0.0
0,93.0,-DD-,V_V,ITA,1.0,d̪d̪,5.0,1.6666666666666667,0.0
0,93.0,-DD-,V_V,LAT,1.0,d̪d̪,5.0,1.6666666666666667,0.0
0,93.0,-DD-,V_V,QBC FRA,1.0,d̪,4.0,1.6666666666666667,0.0
0,93.0,-DD-,V_V,ROM,1.0,d̪,4.0,1.6666666666666667,0.0
0,93.0,-DD-,V_V,VAL,1.0,d̪~ð̞,2.25,1.75,0.0
0,93.0,-DD-,V_V,AND ESP,1.0,ð̞,0.5,1.8333333333333333,0.0
0,93.0,-DD-,V_V,CAT,1.0,ð~ð̞,1.25,1.9166666666666663,0.0
0,93.0,-DD-,V_V,GAL,1.0,ð̞,0.5,1.8333333333333333,0.0
0,93.0,-DD-,V_V,EU POR,1.0,ð,2.0,2.0,0.0
0,93.0,-DD-,V_V,EU FRA,1.0,d̪,4.0,1.6666666666666667,0.0
0,93.0,-DD-,V_V,AMR ESP,1.0,ð̞,0.5,1.8333333333333333,0.0
0,93.0,-DD-,V_V,CAS ESP,1.0,ð̞,0.5,1.8333333333333333,0.0
0,93.0,-DD-,V_V,BR POR,1.0,d̪,4.0,1.6666666666666667,0.0
0,93.0,-DD-,V_V,ARG,1.0,ð~ð̞,1.25,1.9166666666666663,0.0
0,94.0,-CC-,V_O,AMR ESP,1.0,k,4.0,-3.0,255.0
0,94.0,-CC-,V_O,EU FRA,1.0,k,4.0,-3.0,255.0
0,94.0,-CC-,V_O,CAT,1.0,k,4.0,-3.0,255.0
0,94.0,-CC-,V_O,EU POR,1.0,k,4.0,-3.0,255.0
0,94.0,-CC-,V_O,ITA,1.0,kk,5.0,-3.0,255.0
0,94.0,-CC-,V_O,QBC FRA,1.0,k,4.0,-3.0,255.0
0,94.0,-CC-,V_O,ROM,1.0,k,4.0,-3.0,255.0
0,94.0,-CC-,V_O,GAS OCC,1.0,k,4.0,-3.0,255.0
0,94.0,-CC-,V_O,VAL,1.0,k,4.0,-3.0,255.0
0,94.0,-CC-,V_O,OCC,1.0,k,4.0,-3.0,255.0
0,94.0,-CC-,V_O,LAT,1.0,kk,5.0,-3.0,255.0
0,94.0,-CC-,V_O,BR POR,1.0,k,4.0,-3.0,255.0
0,94.0,-CC-,V_O,CAS ESP,1.0,k,4.0,-3.0,255.0
0,94.0,-CC-,V_O,BAL,1.0,k,4.0,-3.0,255.0
0,94.0,-CC-,V_O,ASL,1.0,k,4.0,-3.0,255.0
0,94.0,-CC-,V_O,AND ESP,1.0,k,4.0,-3.0,255.0
0,94.0,-CC-,V_O,ARG,1.0,k,4.0,-3.0,255.0
0,94.0,-CC-,V_O,GAL,1.0,k,4.0,-3.0,255.0
0,95.0,-CC-,V_a,ROM,1.0,k,4.0,-3.0,255.0
0,95.0,-CC-,V_a,AMR ESP,1.0,k,4.0,-3.0,255.0
0,95.0,-CC-,V_a,AND ESP,1.0,k,4.0,-3.0,255.0
0,95.0,-CC-,V_a,BAL,1.0,k~c,4.0,-2.5,255.0
0,95.0,-CC-,V_a,ASL,1.0,k,4.0,-3.0,255.0
0,95.0,-CC-,V_a,ARG,1.0,k,4.0,-3.0,255.0
0,95.0,-CC-,V_a,VAL,1.0,k,4.0,-3.0,255.0
0,95.0,-CC-,V_a,EU FRA,1.0,ʃ,2.0,-0.5,255.0
0,95.0,-CC-,V_a,CAT,1.0,k,4.0,-3.0,255.0
0,95.0,-CC-,V_a,CAS ESP,1.0,k,4.0,-3.0,255.0
0,95.0,-CC-,V_a,ITA,1.0,kk,5.0,-3.0,255.0
